CISP,mes_ano,munic,roubo_veiculo,furto_veiculos,recuperacao_veiculos
56,2021m02,Nova Iguaçu,35,6,5
56,2021m03,Nova Iguaçu,42,11,14
56,2021m04,Nova Iguaçu,31,14,10
56,2021m05,Nova Iguaçu,21,17,5
56,2021m06,Nova Iguaçu,31,18,15
56,2021m07,Nova Iguaçu,34,18,15
56,2021m08,Nova Iguaçu,24,20,11
56,2021m09,Nova Iguaçu,30,17,12
56,2021m10,Nova Iguaçu,25,32,15
56,2021m11,Nova Iguaçu,11,34,8
56,2021m12,Nova Iguaçu,22,18,7
56,2022m01,Nova Iguaçu,21,18,13
56,2022m02,Nova Iguaçu,24,25,11
56,2022m03,Nova Iguaçu,21,25,14
56,2022m04,Nova Iguaçu,24,30,12
56,2022m05,Nova Iguaçu,27,29,18
57,2019m01,Nilópolis,52,10,20
57,2019m02,Nilópolis,46,7,10
57,2019m03,Nilópolis,69,11,16
57,2019m04,Nilópolis,50,7,24
57,2019m05,Nilópolis,51,18,28
57,2019m06,Nilópolis,77,15,13
57,2019m07,Nilópolis,52,10,19
57,2019m08,Nilópolis,67,13,15
57,2019m09,Nilópolis,50,21,18
57,2019m10,Nilópolis,70,13,17
57,2019m11,Nilópolis,77,12,17
57,2019m12,Nilópolis,70,13,13
57,2020m01,Nilópolis,50,21,14
57,2020m02,Nilópolis,56,11,18
57,2020m03,Nilópolis,58,12,17
57,2020m04,Nilópolis,46,9,13
57,2020m05,Nilópolis,35,12,4
57,2020m06,Nilópolis,48,14,15
57,2020m07,Nilópolis,26,7,4
57,2020m08,Nilópolis,39,11,4
57,2020m09,Nilópolis,39,5,6
57,2020m10,Nilópolis,48,12,8
57,2020m11,Nilópolis,46,10,11
57,2020m12,Nilópolis,51,9,8
57,2021m01,Nilópolis,60,12,6
57,2021m02,Nilópolis,38,13,8
57,2021m03,Nilópolis,56,16,7
57,2021m04,Nilópolis,38,11,6
57,2021m05,Nilópolis,14,6,6
57,2021m06,Nilópolis,22,15,5
57,2021m07,Nilópolis,26,32,8
57,2021m08,Nilópolis,23,15,9
57,2021m09,Nilópolis,19,16,11
57,2021m10,Nilópolis,21,11,1
57,2021m11,Nilópolis,21,15,4
57,2021m12,Nilópolis,15,26,5
57,2022m01,Nilópolis,9,22,10
57,2022m02,Nilópolis,12,20,3
57,2022m03,Nilópolis,20,21,9
57,2022m04,Nilópolis,12,17,7
57,2022m05,Nilópolis,20,14,9
58,2019m01,Nova Iguaçu,113,26,25
58,2019m02,Nova Iguaçu,93,22,21
58,2019m03,Nova Iguaçu,124,36,31
58,2019m04,Nova Iguaçu,92,29,25
58,2019m05,Nova Iguaçu,94,29,28
58,2019m06,Nova Iguaçu,66,26,22
58,2019m07,Nova Iguaçu,66,28,17
58,2019m08,Nova Iguaçu,95,26,17
58,2019m09,Nova Iguaçu,88,20,25
58,2019m10,Nova Iguaçu,88,22,13
58,2019m11,Nova Iguaçu,83,30,16
58,2019m12,Nova Iguaçu,72,28,12
58,2020m01,Nova Iguaçu,74,34,19
58,2020m02,Nova Iguaçu,78,20,12
58,2020m03,Nova Iguaçu,100,24,15
58,2020m04,Nova Iguaçu,50,16,10
58,2020m05,Nova Iguaçu,40,32,10
58,2020m06,Nova Iguaçu,27,29,11
58,2020m07,Nova Iguaçu,43,37,15
58,2020m08,Nova Iguaçu,48,30,17
58,2020m09,Nova Iguaçu,55,26,19
58,2020m10,Nova Iguaçu,44,18,12
58,2020m11,Nova Iguaçu,57,12,21
58,2020m12,Nova Iguaçu,65,11,8
58,2021m01,Nova Iguaçu,47,16,18
58,2021m02,Nova Iguaçu,47,11,20
58,2021m03,Nova Iguaçu,62,16,22
58,2021m04,Nova Iguaçu,44,25,17
58,2021m05,Nova Iguaçu,50,22,12
58,2021m06,Nova Iguaçu,37,18,25
58,2021m07,Nova Iguaçu,52,18,13
58,2021m08,Nova Iguaçu,60,32,20
58,2021m09,Nova Iguaçu,44,21,18
58,2021m10,Nova Iguaçu,53,30,21
58,2021m11,Nova Iguaçu,36,40,16
58,2021m12,Nova Iguaçu,31,51,20
58,2022m01,Nova Iguaçu,48,35,13
58,2022m02,Nova Iguaçu,43,32,18
58,2022m03,Nova Iguaçu,38,41,24
58,2022m04,Nova Iguaçu,57,27,21
58,2022m05,Nova Iguaçu,52,28,18
59,2019m01,Duque de Caxias,218,41,211
59,2019m02,Duque de Caxias,192,48,167
59,2019m03,Duque de Caxias,189,53,117
59,2019m04,Duque de Caxias,216,39,174
59,2019m05,Duque de Caxias,167,68,143
59,2019m06,Duque de Caxias,179,68,99
59,2019m07,Duque de Caxias,157,50,113
59,2019m08,Duque de Caxias,147,42,137
59,2019m09,Duque de Caxias,147,49,110
59,2019m10,Duque de Caxias,152,48,115
59,2019m11,Duque de Caxias,120,50,84
59,2019m12,Duque de Caxias,136,50,111
59,2020m01,Duque de Caxias,158,44,128
59,2020m02,Duque de Caxias,152,40,114
59,2020m03,Duque de Caxias,90,60,91
59,2020m04,Duque de Caxias,83,34,54
59,2020m05,Duque de Caxias,70,40,61
59,2020m06,Duque de Caxias,93,42,61
59,2020m07,Duque de Caxias,70,39,32
59,2020m08,Duque de Caxias,79,41,44
59,2020m09,Duque de Caxias,77,44,33
59,2020m10,Duque de Caxias,100,33,56
59,2020m11,Duque de Caxias,75,53,36
59,2020m12,Duque de Caxias,98,62,43
59,2021m01,Duque de Caxias,127,47,49
59,2021m02,Duque de Caxias,65,36,39
59,2021m03,Duque de Caxias,105,35,56
59,2021m04,Duque de Caxias,88,46,45
59,2021m05,Duque de Caxias,88,42,30
59,2021m06,Duque de Caxias,71,56,32
59,2021m07,Duque de Caxias,74,52,30
59,2021m08,Duque de Caxias,89,61,47
59,2021m09,Duque de Caxias,99,72,74
59,2021m10,Duque de Caxias,108,62,70
59,2021m11,Duque de Caxias,87,57,55
59,2021m12,Duque de Caxias,68,59,61
59,2022m01,Duque de Caxias,110,51,94
59,2022m02,Duque de Caxias,83,62,91
59,2022m03,Duque de Caxias,120,70,110
59,2022m04,Duque de Caxias,83,51,94
59,2022m05,Duque de Caxias,116,66,124
60,2019m01,Duque de Caxias,119,18,18
60,2019m02,Duque de Caxias,100,20,26
60,2019m03,Duque de Caxias,88,26,25
60,2019m04,Duque de Caxias,74,28,18
60,2019m05,Duque de Caxias,58,22,19
60,2019m06,Duque de Caxias,74,21,16
60,2019m07,Duque de Caxias,81,25,22
60,2019m08,Duque de Caxias,102,33,23
60,2019m09,Duque de Caxias,67,20,27
60,2019m10,Duque de Caxias,95,30,27
60,2019m11,Duque de Caxias,76,18,26
60,2019m12,Duque de Caxias,91,21,25
60,2020m01,Duque de Caxias,88,32,30
60,2020m02,Duque de Caxias,92,22,25
60,2020m03,Duque de Caxias,82,30,26
60,2020m04,Duque de Caxias,53,24,29
60,2020m05,Duque de Caxias,55,30,33
60,2020m06,Duque de Caxias,74,12,26
60,2020m07,Duque de Caxias,85,23,26
60,2020m08,Duque de Caxias,99,17,29
60,2020m09,Duque de Caxias,81,27,19
60,2020m10,Duque de Caxias,67,35,12
60,2020m11,Duque de Caxias,85,16,14
60,2020m12,Duque de Caxias,114,33,14
60,2021m01,Duque de Caxias,104,19,25
60,2021m02,Duque de Caxias,75,24,17
60,2021m03,Duque de Caxias,75,26,19
60,2021m04,Duque de Caxias,84,41,16
60,2021m05,Duque de Caxias,101,35,24
60,2021m06,Duque de Caxias,62,22,19
60,2021m07,Duque de Caxias,87,23,30
60,2021m08,Duque de Caxias,65,23,22
60,2021m09,Duque de Caxias,94,38,21
60,2021m10,Duque de Caxias,100,27,23
60,2021m11,Duque de Caxias,84,31,20
60,2021m12,Duque de Caxias,96,37,20
60,2022m01,Duque de Caxias,112,42,29
60,2022m02,Duque de Caxias,94,29,18
60,2022m03,Duque de Caxias,112,41,35
60,2022m04,Duque de Caxias,96,23,25
60,2022m05,Duque de Caxias,67,18,47
61,2019m01,Duque de Caxias,11,0,5
61,2019m02,Duque de Caxias,13,6,3
61,2019m03,Duque de Caxias,8,3,1
61,2019m04,Duque de Caxias,4,3,3
61,2019m05,Duque de Caxias,4,6,5
61,2019m06,Duque de Caxias,6,5,2
61,2019m07,Duque de Caxias,6,1,1
61,2019m08,Duque de Caxias,6,2,1
61,2019m09,Duque de Caxias,6,2,1
61,2019m10,Duque de Caxias,6,4,4
61,2019m11,Duque de Caxias,10,7,4
61,2019m12,Duque de Caxias,12,1,1
61,2020m01,Duque de Caxias,6,5,3
61,2020m02,Duque de Caxias,4,4,3
61,2020m03,Duque de Caxias,4,1,2
61,2020m04,Duque de Caxias,9,3,2
61,2020m05,Duque de Caxias,10,4,1
61,2020m06,Duque de Caxias,8,1,6
61,2020m07,Duque de Caxias,7,1,2
61,2020m08,Duque de Caxias,8,1,3
61,2020m09,Duque de Caxias,4,3,3
61,2020m10,Duque de Caxias,5,1,0
61,2020m11,Duque de Caxias,5,2,2
61,2020m12,Duque de Caxias,5,0,1
61,2021m01,Duque de Caxias,3,3,1
61,2021m02,Duque de Caxias,1,6,0
61,2021m03,Duque de Caxias,1,2,3
61,2021m04,Duque de Caxias,1,10,1
61,2021m05,Duque de Caxias,7,5,2
61,2021m06,Duque de Caxias,1,2,0
61,2021m07,Duque de Caxias,7,8,6
61,2021m08,Duque de Caxias,4,2,1
61,2021m09,Duque de Caxias,4,4,2
61,2021m10,Duque de Caxias,3,4,2
61,2021m11,Duque de Caxias,5,3,1
61,2021m12,Duque de Caxias,1,4,2
61,2022m01,Duque de Caxias,4,3,0
61,2022m02,Duque de Caxias,11,1,5
61,2022m03,Duque de Caxias,2,7,5
61,2022m04,Duque de Caxias,3,5,2
61,2022m05,Duque de Caxias,3,2,1
62,2019m01,Duque de Caxias,45,15,23
62,2019m02,Duque de Caxias,48,8,37
62,2019m03,Duque de Caxias,46,9,27
62,2019m04,Duque de Caxias,31,5,15
62,2019m05,Duque de Caxias,38,9,22
62,2019m06,Duque de Caxias,37,6,27
62,2019m07,Duque de Caxias,18,11,16
62,2019m08,Duque de Caxias,31,7,19
62,2019m09,Duque de Caxias,29,14,22
62,2019m10,Duque de Caxias,31,16,14
62,2019m11,Duque de Caxias,42,16,15
62,2019m12,Duque de Caxias,50,13,15
62,2020m01,Duque de Caxias,64,16,26
62,2020m02,Duque de Caxias,52,12,21
62,2020m03,Duque de Caxias,29,11,12
62,2020m04,Duque de Caxias,37,15,18
62,2020m05,Duque de Caxias,33,12,13
62,2020m06,Duque de Caxias,51,2,24
62,2020m07,Duque de Caxias,59,5,27
62,2020m08,Duque de Caxias,56,16,22
62,2020m09,Duque de Caxias,47,9,28
62,2020m10,Duque de Caxias,48,0,20
62,2020m11,Duque de Caxias,58,14,29
62,2020m12,Duque de Caxias,47,4,26
62,2021m01,Duque de Caxias,32,10,19
62,2021m02,Duque de Caxias,50,8,12
62,2021m03,Duque de Caxias,60,11,22
62,2021m04,Duque de Caxias,32,8,16
62,2021m05,Duque de Caxias,31,9,20
62,2021m06,Duque de Caxias,28,6,14
62,2021m07,Duque de Caxias,44,11,21
62,2021m08,Duque de Caxias,19,15,16
62,2021m09,Duque de Caxias,31,10,13
62,2021m10,Duque de Caxias,38,11,26
62,2021m11,Duque de Caxias,12,13,14
62,2021m12,Duque de Caxias,15,8,11
62,2022m01,Duque de Caxias,25,11,12
62,2022m02,Duque de Caxias,16,14,10
62,2022m03,Duque de Caxias,21,18,19
62,2022m04,Duque de Caxias,28,16,16
62,2022m05,Duque de Caxias,36,13,15
63,2019m01,Japeri,16,6,14
63,2019m02,Japeri,13,4,11
63,2019m03,Japeri,7,4,9
63,2019m04,Japeri,12,3,8
63,2019m05,Japeri,13,4,8
63,2019m06,Japeri,11,8,10
63,2019m07,Japeri,11,5,6
63,2019m08,Japeri,9,5,7
63,2019m09,Japeri,16,2,14
63,2019m10,Japeri,5,6,4
63,2019m11,Japeri,5,1,3
63,2019m12,Japeri,3,0,4
63,2020m01,Japeri,5,6,8
63,2020m02,Japeri,4,0,4
63,2020m03,Japeri,3,5,9
63,2020m04,Japeri,2,1,4
63,2020m05,Japeri,9,1,4
63,2020m06,Japeri,6,4,3
63,2020m07,Japeri,2,3,2
63,2020m08,Japeri,7,10,6
63,2020m09,Japeri,4,8,3
63,2020m10,Japeri,6,3,7
63,2020m11,Japeri,3,3,5
63,2020m12,Japeri,7,9,5
63,2021m01,Japeri,3,1,7
63,2021m02,Japeri,8,6,2
63,2021m03,Japeri,7,5,4
63,2021m04,Japeri,5,8,4
63,2021m05,Japeri,5,5,7
63,2021m06,Japeri,7,4,5
63,2021m07,Japeri,6,4,10
63,2021m08,Japeri,7,6,4
63,2021m09,Japeri,3,2,4
63,2021m10,Japeri,8,1,4
63,2021m11,Japeri,7,4,7
63,2021m12,Japeri,11,3,3
63,2022m01,Japeri,10,1,9
63,2022m02,Japeri,4,1,2
63,2022m03,Japeri,5,5,1
63,2022m04,Japeri,4,2,9
63,2022m05,Japeri,5,5,7
64,2019m01,São João de Meriti,153,37,117
64,2019m02,São João de Meriti,157,45,113
64,2019m03,São João de Meriti,179,36,161
64,2019m04,São João de Meriti,225,39,174
64,2019m05,São João de Meriti,216,55,145
64,2019m06,São João de Meriti,166,43,155
64,2019m07,São João de Meriti,196,65,185
64,2019m08,São João de Meriti,204,67,197
64,2019m09,São João de Meriti,176,44,186
64,2019m10,São João de Meriti,205,47,169
64,2019m11,São João de Meriti,197,54,170
64,2019m12,São João de Meriti,226,33,199
64,2020m01,São João de Meriti,228,18,196
64,2020m02,São João de Meriti,207,26,161
64,2020m03,São João de Meriti,108,23,73
64,2020m04,São João de Meriti,80,31,54
64,2020m05,São João de Meriti,79,30,49
64,2020m06,São João de Meriti,80,36,58
64,2020m07,São João de Meriti,100,26,32
64,2020m08,São João de Meriti,96,32,38
64,2020m09,São João de Meriti,97,29,26
64,2020m10,São João de Meriti,81,25,18
64,2020m11,São João de Meriti,89,24,15
64,2020m12,São João de Meriti,126,41,19
64,2021m01,São João de Meriti,153,29,17
64,2021m02,São João de Meriti,119,38,11
64,2021m03,São João de Meriti,140,31,16
64,2021m04,São João de Meriti,99,41,30
64,2021m05,São João de Meriti,91,61,26
64,2021m06,São João de Meriti,82,72,44
64,2021m07,São João de Meriti,112,73,44
64,2021m08,São João de Meriti,109,72,48
64,2021m09,São João de Meriti,94,69,53
64,2021m10,São João de Meriti,89,65,46
64,2021m11,São João de Meriti,95,64,33
64,2021m12,São João de Meriti,70,62,52
64,2022m01,São João de Meriti,82,58,63
64,2022m02,São João de Meriti,80,41,80
64,2022m03,São João de Meriti,103,53,76
64,2022m04,São João de Meriti,92,57,45
64,2022m05,São João de Meriti,88,51,46
65,2019m01,Magé,13,7,21
65,2019m02,Magé,2,1,2
65,2019m03,Magé,2,3,7
65,2019m04,Magé,5,3,8
65,2019m05,Magé,3,4,13
65,2019m06,Magé,3,6,8
65,2019m07,Magé,4,3,6
65,2019m08,Magé,4,10,6
65,2019m09,Magé,2,4,2
65,2019m10,Magé,3,12,9
65,2019m11,Magé,3,1,4
65,2019m12,Magé,2,5,3
65,2020m01,Magé,5,4,6
65,2020m02,Magé,8,5,6
65,2020m03,Magé,7,3,7
65,2020m04,Magé,3,6,5
65,2020m05,Magé,0,5,1
65,2020m06,Magé,4,2,1
65,2020m07,Magé,6,5,1
65,2020m08,Magé,3,3,6
65,2020m09,Magé,4,3,3
65,2020m10,Magé,5,3,6
65,2020m11,Magé,0,2,1
65,2020m12,Magé,2,0,0
65,2021m01,Magé,1,1,4
65,2021m02,Magé,2,3,3
65,2021m03,Magé,4,3,2
65,2021m04,Magé,7,7,7
65,2021m05,Magé,3,5,1
65,2021m06,Magé,6,7,3
65,2021m07,Magé,7,2,3
65,2021m08,Magé,4,6,1
65,2021m09,Magé,0,5,1
65,2021m10,Magé,4,1,0
65,2021m11,Magé,3,8,1
65,2021m12,Magé,3,6,2
65,2022m01,Magé,0,6,2
65,2022m02,Magé,4,10,5
65,2022m03,Magé,3,10,1
65,2022m04,Magé,1,17,3
65,2022m05,Magé,3,7,4
66,2019m01,Magé,11,10,5
66,2019m02,Magé,6,13,4
66,2019m03,Magé,8,8,7
66,2019m04,Magé,6,10,3
66,2019m05,Magé,19,11,3
66,2019m06,Magé,16,7,5
66,2019m07,Magé,10,12,3
66,2019m08,Magé,11,2,4
66,2019m09,Magé,7,12,7
66,2019m10,Magé,6,8,5
66,2019m11,Magé,10,12,4
66,2019m12,Magé,11,12,1
66,2020m01,Magé,14,14,8
66,2020m02,Magé,13,12,9
66,2020m03,Magé,12,16,7
66,2020m04,Magé,14,11,9
66,2020m05,Magé,7,7,5
66,2020m06,Magé,16,4,5
66,2020m07,Magé,14,8,7
66,2020m08,Magé,10,10,5
66,2020m09,Magé,18,11,18
66,2020m10,Magé,14,12,14
66,2020m11,Magé,4,8,5
66,2020m12,Magé,18,12,11
66,2021m01,Magé,6,7,6
66,2021m02,Magé,14,8,7
66,2021m03,Magé,12,9,5
66,2021m04,Magé,9,6,4
66,2021m05,Magé,8,5,10
66,2021m06,Magé,4,9,4
66,2021m07,Magé,5,8,3
66,2021m08,Magé,9,11,1
66,2021m09,Magé,4,14,7
66,2021m10,Magé,8,11,7
66,2021m11,Magé,5,12,4
66,2021m12,Magé,2,20,6
66,2022m01,Magé,6,9,7
66,2022m02,Magé,3,10,5
66,2022m03,Magé,10,15,3
66,2022m04,Magé,7,20,5
66,2022m05,Magé,6,19,6
67,2019m01,Guapimirim,4,1,2
67,2019m02,Guapimirim,8,4,5
67,2019m03,Guapimirim,6,1,6
67,2019m04,Guapimirim,6,2,3
67,2019m05,Guapimirim,11,2,0
67,2019m06,Guapimirim,5,1,1
67,2019m07,Guapimirim,8,2,6
67,2019m08,Guapimirim,6,3,2
67,2019m09,Guapimirim,2,4,3
67,2019m10,Guapimirim,6,5,4
67,2019m11,Guapimirim,4,3,2
67,2019m12,Guapimirim,7,3,1
67,2020m01,Guapimirim,7,4,3
67,2020m02,Guapimirim,4,6,3
67,2020m03,Guapimirim,6,2,1
67,2020m04,Guapimirim,4,2,1
67,2020m05,Guapimirim,2,1,0
67,2020m06,Guapimirim,5,2,1
67,2020m07,Guapimirim,0,1,1
67,2020m08,Guapimirim,2,3,1
67,2020m09,Guapimirim,3,4,2
67,2020m10,Guapimirim,8,3,3
67,2020m11,Guapimirim,4,2,0
67,2020m12,Guapimirim,5,6,1
67,2021m01,Guapimirim,3,2,1
67,2021m02,Guapimirim,3,2,8
67,2021m03,Guapimirim,4,5,5
67,2021m04,Guapimirim,3,2,6
67,2021m05,Guapimirim,3,4,4
67,2021m06,Guapimirim,4,1,4
67,2021m07,Guapimirim,2,3,3
67,2021m08,Guapimirim,4,2,2
67,2021m09,Guapimirim,2,3,3
67,2021m10,Guapimirim,3,4,7
67,2021m11,Guapimirim,4,2,2
67,2021m12,Guapimirim,0,3,0
67,2022m01,Guapimirim,1,0,4
67,2022m02,Guapimirim,4,1,3
67,2022m03,Guapimirim,0,4,4
67,2022m04,Guapimirim,3,1,12
67,2022m05,Guapimirim,2,7,2
70,2019m01,Tanguá,3,1,2
70,2019m02,Tanguá,3,0,4
70,2019m03,Tanguá,2,1,4
70,2019m04,Tanguá,6,1,2
70,2019m05,Tanguá,3,0,2
70,2019m06,Tanguá,3,0,2
70,2019m07,Tanguá,4,3,3
70,2019m08,Tanguá,1,2,1
70,2019m09,Tanguá,1,2,1
70,2019m10,Tanguá,2,0,1
70,2019m11,Tanguá,2,1,2
70,2019m12,Tanguá,2,0,30
70,2020m01,Tanguá,0,1,0
70,2020m02,Tanguá,3,2,1
70,2020m03,Tanguá,1,1,1
70,2020m04,Tanguá,0,1,2
70,2020m05,Tanguá,1,2,3
70,2020m06,Tanguá,1,1,1
70,2020m07,Tanguá,0,0,0
70,2020m08,Tanguá,1,0,3
70,2020m09,Tanguá,0,1,2
70,2020m10,Tanguá,2,1,2
70,2020m11,Tanguá,0,0,0
70,2020m12,Tanguá,2,2,1
70,2021m01,Tanguá,0,1,1
70,2021m02,Tanguá,0,3,1
70,2021m03,Tanguá,4,1,3
70,2021m04,Tanguá,1,3,3
70,2021m05,Tanguá,3,0,1
70,2021m06,Tanguá,2,3,0
70,2021m07,Tanguá,1,2,0
70,2021m08,Tanguá,2,2,0
70,2021m09,Tanguá,1,2,0
70,2021m10,Tanguá,2,2,2
70,2021m11,Tanguá,4,2,1
70,2021m12,Tanguá,1,4,1
70,2022m01,Tanguá,3,4,3
70,2022m02,Tanguá,2,2,1
70,2022m03,Tanguá,1,2,1
70,2022m04,Tanguá,0,2,1
70,2022m05,Tanguá,1,0,2
71,2019m01,Itaboraí,70,23,62
71,2019m02,Itaboraí,72,18,56
71,2019m03,Itaboraí,52,15,52
71,2019m04,Itaboraí,61,19,53
71,2019m05,Itaboraí,78,17,53
71,2019m06,Itaboraí,57,18,29
71,2019m07,Itaboraí,71,25,47
71,2019m08,Itaboraí,57,23,39
71,2019m09,Itaboraí,45,27,39
71,2019m10,Itaboraí,52,13,28
71,2019m11,Itaboraí,31,22,25
71,2019m12,Itaboraí,37,19,19
71,2020m01,Itaboraí,30,23,19
71,2020m02,Itaboraí,27,17,14
71,2020m03,Itaboraí,35,23,7
71,2020m04,Itaboraí,16,21,17
71,2020m05,Itaboraí,21,14,8
71,2020m06,Itaboraí,28,17,13
71,2020m07,Itaboraí,28,11,8
71,2020m08,Itaboraí,28,13,12
71,2020m09,Itaboraí,32,11,18
71,2020m10,Itaboraí,35,6,17
71,2020m11,Itaboraí,26,12,9
71,2020m12,Itaboraí,32,17,14
71,2021m01,Itaboraí,24,17,15
71,2021m02,Itaboraí,28,10,13
71,2021m03,Itaboraí,47,21,19
71,2021m04,Itaboraí,44,21,19
71,2021m05,Itaboraí,42,14,15
71,2021m06,Itaboraí,35,22,23
71,2021m07,Itaboraí,60,22,23
71,2021m08,Itaboraí,40,13,19
71,2021m09,Itaboraí,24,24,17
71,2021m10,Itaboraí,28,15,10
71,2021m11,Itaboraí,13,20,10
71,2021m12,Itaboraí,19,20,18
71,2022m01,Itaboraí,23,23,12
71,2022m02,Itaboraí,21,19,8
71,2022m03,Itaboraí,29,18,8
71,2022m04,Itaboraí,20,21,13
71,2022m05,Itaboraí,24,22,16
72,2019m01,São Gonçalo,107,37,126
72,2019m02,São Gonçalo,92,33,107
72,2019m03,São Gonçalo,117,32,111
72,2019m04,São Gonçalo,114,32,158
72,2019m05,São Gonçalo,107,34,124
72,2019m06,São Gonçalo,103,27,128
72,2019m07,São Gonçalo,94,34,151
72,2019m08,São Gonçalo,82,36,111
72,2019m09,São Gonçalo,63,42,109
72,2019m10,São Gonçalo,77,41,54
72,2019m11,São Gonçalo,71,22,67
72,2019m12,São Gonçalo,59,36,55
72,2020m01,São Gonçalo,41,28,44
72,2020m02,São Gonçalo,42,20,32
72,2020m03,São Gonçalo,58,31,36
72,2020m04,São Gonçalo,25,15,20
72,2020m05,São Gonçalo,32,12,30
72,2020m06,São Gonçalo,29,27,18
72,2020m07,São Gonçalo,28,30,34
72,2020m08,São Gonçalo,34,24,31
72,2020m09,São Gonçalo,26,26,28
72,2020m10,São Gonçalo,35,45,18
72,2020m11,São Gonçalo,55,29,29
72,2020m12,São Gonçalo,49,25,18
72,2021m01,São Gonçalo,64,24,33
72,2021m02,São Gonçalo,67,35,33
72,2021m03,São Gonçalo,55,32,49
72,2021m04,São Gonçalo,60,23,31
72,2021m05,São Gonçalo,48,22,27
72,2021m06,São Gonçalo,63,15,39
72,2021m07,São Gonçalo,56,19,29
72,2021m08,São Gonçalo,63,24,46
72,2021m09,São Gonçalo,32,20,16
72,2021m10,São Gonçalo,28,28,16
72,2021m11,São Gonçalo,32,30,12
72,2021m12,São Gonçalo,21,28,11
72,2022m01,São Gonçalo,35,40,8
72,2022m02,São Gonçalo,28,18,7
72,2022m03,São Gonçalo,45,37,16
72,2022m04,São Gonçalo,29,29,8
72,2022m05,São Gonçalo,34,37,12
73,2019m01,São Gonçalo,117,21,37
73,2019m02,São Gonçalo,104,28,50
73,2019m03,São Gonçalo,99,20,32
73,2019m04,São Gonçalo,111,31,63
73,2019m05,São Gonçalo,87,25,47
73,2019m06,São Gonçalo,95,24,48
73,2019m07,São Gonçalo,84,22,37
73,2019m08,São Gonçalo,81,13,50
73,2019m09,São Gonçalo,68,18,30
73,2019m10,São Gonçalo,70,22,33
73,2019m11,São Gonçalo,43,19,24
73,2019m12,São Gonçalo,41,18,18
73,2020m01,São Gonçalo,40,25,23
73,2020m02,São Gonçalo,32,24,13
73,2020m03,São Gonçalo,50,19,32
73,2020m04,São Gonçalo,26,13,6
73,2020m05,São Gonçalo,19,8,9
73,2020m06,São Gonçalo,17,15,8
73,2020m07,São Gonçalo,33,22,15
73,2020m08,São Gonçalo,27,16,30
73,2020m09,São Gonçalo,26,16,19
73,2020m10,São Gonçalo,44,25,24
73,2020m11,São Gonçalo,50,27,33
73,2020m12,São Gonçalo,64,17,27
73,2021m01,São Gonçalo,59,18,22
73,2021m02,São Gonçalo,55,24,18
73,2021m03,São Gonçalo,58,25,36
73,2021m04,São Gonçalo,49,22,17
73,2021m05,São Gonçalo,55,21,21
73,2021m06,São Gonçalo,76,23,20
73,2021m07,São Gonçalo,102,33,14
73,2021m08,São Gonçalo,93,17,22
73,2021m09,São Gonçalo,45,20,11
73,2021m10,São Gonçalo,27,18,16
73,2021m11,São Gonçalo,29,26,14
73,2021m12,São Gonçalo,32,22,16
73,2022m01,São Gonçalo,27,21,11
73,2022m02,São Gonçalo,34,33,21
73,2022m03,São Gonçalo,51,18,14
73,2022m04,São Gonçalo,28,28,14
73,2022m05,São Gonçalo,39,31,12
74,2019m01,São Gonçalo,137,26,90
74,2019m02,São Gonçalo,118,21,60
74,2019m03,São Gonçalo,125,26,52
74,2019m04,São Gonçalo,134,33,48
74,2019m05,São Gonçalo,152,29,73
74,2019m06,São Gonçalo,133,29,56
74,2019m07,São Gonçalo,152,31,60
74,2019m08,São Gonçalo,123,34,38
74,2019m09,São Gonçalo,138,22,33
74,2019m10,São Gonçalo,126,34,55
74,2019m11,São Gonçalo,127,19,37
74,2019m12,São Gonçalo,100,32,34
74,2020m01,São Gonçalo,97,17,46
74,2020m02,São Gonçalo,80,23,25
74,2020m03,São Gonçalo,82,22,31
74,2020m04,São Gonçalo,62,13,20
74,2020m05,São Gonçalo,41,11,10
74,2020m06,São Gonçalo,57,23,20
74,2020m07,São Gonçalo,57,26,24
74,2020m08,São Gonçalo,59,10,26
74,2020m09,São Gonçalo,70,15,24
74,2020m10,São Gonçalo,72,17,15
74,2020m11,São Gonçalo,63,25,22
74,2020m12,São Gonçalo,71,22,17
74,2021m01,São Gonçalo,83,26,22
74,2021m02,São Gonçalo,76,20,14
74,2021m03,São Gonçalo,90,28,26
74,2021m04,São Gonçalo,92,24,27
74,2021m05,São Gonçalo,84,27,23
74,2021m06,São Gonçalo,69,29,21
74,2021m07,São Gonçalo,75,27,19
74,2021m08,São Gonçalo,73,18,18
74,2021m09,São Gonçalo,66,15,20
74,2021m10,São Gonçalo,33,24,10
74,2021m11,São Gonçalo,43,26,17
74,2021m12,São Gonçalo,44,31,11
74,2022m01,São Gonçalo,32,35,17
74,2022m02,São Gonçalo,37,22,14
74,2022m03,São Gonçalo,44,23,15
74,2022m04,São Gonçalo,41,26,14
74,2022m05,São Gonçalo,36,26,19
75,2019m01,São Gonçalo,118,6,104
75,2019m02,São Gonçalo,93,9,92
75,2019m03,São Gonçalo,86,14,62
75,2019m04,São Gonçalo,102,12,84
75,2019m05,São Gonçalo,112,17,71
75,2019m06,São Gonçalo,92,17,69
75,2019m07,São Gonçalo,81,10,94
75,2019m08,São Gonçalo,63,9,49
75,2019m09,São Gonçalo,66,11,48
75,2019m10,São Gonçalo,74,4,41
